"platform","name","rate_per_1k","cost_per_1k","min_qty","max_qty","provider","id"
"twitter","Twitter (X) | Likes [UAE 🇦🇪] [👤 Real Users]","56.448","40.32","1","500","wizsmm","5c3999d1-2a11-4e1f-9b51-54e6f2ce2e90"
"twitter","Twitter (X) | Likes [Brazil 🇧🇷] [👤 Real Users]","56.448","40.32","1","500","wizsmm","7dc8ee21-4bef-4943-899b-2268916c404b"
"twitter","Twitter (X) | Likes [India 🇮🇳] [👤 Real Users]","56.448","40.32","1","500","wizsmm","090d4923-e106-4dfa-9b54-d03e1e4dfbc0"
"twitter","Twitter (X) | Likes [Russia 🇷🇺] [👤 Real Users]","56.448","40.32","1","500","wizsmm","2f41fae4-6fec-4888-98fb-f8e426722acb"
"twitter","Twitter (X) | Reposts (Retweets) [👤 Real Users]","96.768","69.12","1","1500","wizsmm","f264b44d-7109-4a85-b05e-67495eeff895"
"twitter","Twitter (X) | Reposts (Retweets) [Men] [👤 Real Users]","96.768","69.12","1","500","wizsmm","70f5d9dc-30fd-4ad6-b6d0-f0eeda0b5334"
"twitter","Twitter (X) | Reposts (Retweets) [Women] [👤 Real Users]","96.768","69.12","1","500","wizsmm","df27764f-6835-4c87-8c50-1a0d28b2097b"
"twitter","Twitter (X) | Reposts (Retweets) [NFT Interest] [👤 Real Users]","96.768","69.12","1","200","wizsmm","4c45cdad-0080-40ec-9cd4-d1bec1d7dbf5"
"twitter","Twitter (X) | Reposts (Retweets) [Crypto Interest] [👤 Real Users]","96.768","69.12","1","150","wizsmm","4d9a4c99-a978-4652-9e1f-d426cfc81102"
"twitter","Twitter (X) | Reposts (Retweets) [USA 🇺🇸] [👤 Real Users]","96.768","69.12","1","500","wizsmm","faecae85-8f06-4a75-a66e-ebae36bbb2fe"
"twitter","Twitter (X) | Reposts (Retweets) [Australia 🇦🇺] [👤 Real Users]","96.768","69.12","1","500","wizsmm","17d8cd06-da18-413b-8fa4-e142c45c13ca"
"twitter","Twitter (X) | Reposts (Retweets) [Germany 🇩🇪] [👤 Real Users]","96.768","69.12","1","500","wizsmm","66ba5fdd-3174-44b5-aafa-356bf0176fc8"
"twitter","Twitter (X) | Reposts (Retweets) [Brazil 🇧🇷] [👤 Real Users]","96.768","69.12","1","500","wizsmm","50504d60-607f-4da4-8867-4ea3553ef215"
"twitter","Twitter (X) | Reposts (Retweets) [Russia 🇷🇺] [👤 Real Users]","96.768","69.12","1","500","wizsmm","40ecd461-9573-40f1-968d-843dcc7bab0f"
"twitter","Twitter Space Listeners [5 Minutes]","0.196","0.14","10","100000","wizsmm","e7c1d16a-8eb4-4fa9-af3f-cb2361333b74"
"twitter","Twitter Space Listeners [15 Minutes]","0.518","0.37","10","100000","wizsmm","283c976b-354d-4972-acb7-8fa341a87f09"
"twitter","Twitter Space Listeners [30 Minutes]","1.288","0.92","10","100000","wizsmm","44c6753c-5747-4ea7-9f28-a2c65907cbba"
"twitter","Twitter Space Listeners [45 Minutes]","2.114","1.51","10","100000","wizsmm","e3efe1c5-5d59-4cc4-bc4b-3ea4003c2465"
"twitter","Twitter Space Listeners [90 Minutes]","4.872","3.48","10","100000","wizsmm","46d26bbb-c7e3-46f4-b342-56c21a15e782"
"twitter","Twitter Space Listeners [120 Minutes]","6.3","4.5","10","100000","wizsmm","326b17db-61eb-4d60-aad4-b72a29df0d19"
"twitter","Twitter Space Listeners [180 Minutes]","8.694","6.21","10","100000","wizsmm","d729919b-52cc-4112-8497-cb49d6fddf92"
"twitter","Twitter Space Listeners [5 Minutes]","0.322","0.23","10","20000","wizsmm","8f674efa-69d1-4a7d-973f-0f67bc91c89a"
"twitter","Twitter Space Listeners [15 Minutes]","0.63","0.45","10","20000","wizsmm","3504411f-44e2-4b68-bee4-686c4a3eab4d"
"twitter","Twitter Space Listeners [30 Minutes]","1.26","0.9","10","20000","wizsmm","0c632dd4-2b5d-4786-bf40-7c12a82830c8"
"twitter","Twitter Space Listeners [45 Minutes]","1.89","1.35","10","20000","wizsmm","f39c5248-8e58-4a8b-b522-a77b2f75fe40"
"twitter","Twitter Space Listeners [60 Minutes]","2.52","1.8","10","20000","wizsmm","1687177a-9043-4135-b4cf-663e7ef626a8"
"twitter","Twitter Space Listeners [90 Minutes]","3.78","2.7","10","20000","wizsmm","164433a3-c8b4-4895-af4f-89acbc9f9e68"
"twitter","Twitter Space Listeners [120 Minutes]","5.04","3.6","10","20000","wizsmm","059b000d-5c11-458d-839d-373a47bc5de7"
"twitter","4743 - Twitter Space Listeners [5 Min]","0.14","0.1","50","10001","wizsmm","56642490-8fa2-41ab-84c4-f9e5c53dc1ab"
"twitter","4744 - Twitter Space Listeners [15 Min]","0.196","0.14","50","10001","wizsmm","e1e8889b-b7a3-43ed-8895-9bae26322f39"
"twitter","4745 - Twitter Space Listeners [30 Min]","0.406","0.29","50","10001","wizsmm","029546e7-99db-439f-9252-bb76f96c4d6b"
"twitter","4746 - Twitter Space Listeners [45 Min]","0.588","0.42","50","10001","wizsmm","96748d81-c34f-4fa7-abe0-f4e71f6f1371"
"twitter","4747 - Twitter Space Listeners [60 Min]","0.84","0.6","50","10001","wizsmm","34d7c879-5a79-45aa-91d1-03b6e114172b"
"twitter","4748 - Twitter Space Listeners [90 Min]","1.26","0.9","50","10001","wizsmm","4bf3d71c-0214-4948-b4a2-6277a4e1bc34"
"twitter","4749 - Twitter Space Listeners [120 Min]","1.582","1.13","50","10001","wizsmm","0a7a638f-6e7e-485b-9991-98f8f341d161"
"twitter","6565 - Twitter Space Listeners [180 Min]","12.012","8.58","50","20000","wizsmm","1d8bd2b7-5461-4082-a747-bf7f42d9cee8"
"twitter","6566 - Twitter Space Listeners [240 Min]","15.624","11.16","50","20000","wizsmm","50adbdd4-630f-491a-9b2e-727074665eed"
"twitter","Twitter Space Listeners [5 Min]","0.812","0.58","10","100000","wizsmm","83786972-351b-4bc2-a21b-fc1224f300c5"
"twitter","Twitter Space Listeners [10 Min]","1.414","1.01","10","100000","wizsmm","ef1b7a58-73f4-4b22-b69a-a0b926931fe8"
"twitter","Twitter Space Listeners [15 Min]","2.016","1.44","10","100000","wizsmm","0f73d256-1a84-43f6-b705-8b7d153f1943"
"twitter","Twitter Space Listeners [30 Min]","4.032","2.88","10","100000","wizsmm","1ca6111f-d957-4c23-8bdb-63006df95aa9"
"twitter","Twitter Space Listeners [45 Min]","6.048","4.32","10","100000","wizsmm","b33c4410-90e1-4871-9dec-001af2eb5766"
"twitter","Twitter Space Listeners [60 Min]","8.064","5.76","10","100000","wizsmm","ff8a32eb-25a8-4195-984b-bb725ddd35c4"
"twitter","Twitter Space Listeners [90 Min]","12.096","8.64","10","100000","wizsmm","ac7011f3-89ac-4db7-b5b7-35bd105dca29"
"twitter","Twitter Space Listeners [120 Min]","16.128","11.52","10","100000","wizsmm","ee564807-e0c4-4d49-a178-0dbbd4d64dae"
"twitter","Twitter Space Listeners [150 Min]","20.16","14.4","50","100000","wizsmm","e174b6ce-268a-4af8-8894-d40b99339759"
"twitter","Twitter Space Listeners [180 Min]","24.192","17.28","50","100000","wizsmm","8f5758ae-c4f0-4f54-a884-c49d4a0e4ba7"
"twitter","Twitter Space Listeners [210 Min]","28.224","20.16","50","100000","wizsmm","97ef7145-d7d9-445d-8569-36f086cac537"
"twitter","Twitter Space Listeners [240 Min]","32.256","23.04","50","100000","wizsmm","11a7b64a-f605-4bb8-9251-648026e21143"
"twitter","Twitter Tweet Views [Instant]","0.014","0.01","100","100000000","wizsmm","f4fc693f-e332-4234-9d47-e5c30fdd08e3"
"twitter","Twitter Likes [Low Drop] [30 Days Refill] [20K/D] [Instant]","4.536","3.24","10","20000","wizsmm","ceea6127-58a5-4c8b-9063-9c34b9ad73be"
"twitter","Twitter Retweets [Low Drop] [30 Days Refill] [20K/D] [Instant]","6.048","4.32","10","20000","wizsmm","3f372ad8-6c52-474b-b142-1079dfb351b0"
"twitter","Twitter Tweet Views [Instant]","0.014","0.01","100","1000000000","wizsmm","f72a481d-1414-427f-a077-775a8545d378"
"twitter","Twitter Tweet Views [Last 5 Posts] [Instant]","0.084","0.06","100","100000000","wizsmm","f4ecc008-9f13-4e15-a6b0-5321767767d9"
"twitter","Twitter Tweet Views [Last 10 Posts] [Instant]","0.154","0.11","100","100000000","wizsmm","feb8cff7-51eb-4aa1-bc06-e6d646999963"
"twitter","Twitter Tweet Views [Last 20 Posts] [Instant]","0.294","0.21","100","100000000","wizsmm","0bba16ce-1e31-47e2-ac0c-e2f1b49d6fd1"
"twitter","Twitter Tweet Views [Last 50 Posts] [Instant]","0.714","0.51","100","100000000","wizsmm","6f1f3525-6c99-4f11-921f-42397f88b47b"
"twitter","Twitter Tweet Views [Last 100 Posts] [Instant]","1.414","1.01","100","100000000","wizsmm","04ca3d2e-6ee9-4906-9a50-59daaa288113"
"twitter","Twitter Tweet Views [Last 200 Posts] [Instant]","2.828","2.02","100","100000000","wizsmm","e4588488-2c89-4a27-8f6b-446f2ae29821"
"twitter","Twitter Tweet Views [1 Month Auto Views] [Instant]","3.234","2.31","100","100000000","wizsmm","15f9483c-7845-4829-9ae4-47ab328c3fd6"
"twitter","Twitter Tweet Views [5M++/DAY] [SUPERFAST] [INSTANT]⚡","0.014","0.01","100","100000000","wizsmm","745fcab6-dc87-443c-858b-31916b78e782"
"twitter","Twitter Tweet Views + Shares + Impressions + Engagements + Detail Expand + Profile Visits [INSTANT]","0.014","0.01","100","100000000","wizsmm","09788bcd-6fe6-495a-aab4-16cc480b6ab1"
"twitter","Twitter Split Tweet Views [Views Spreaded to Your Tweets] [INSTANT]","0.028","0.02","1000","100000000","wizsmm","789dc9aa-7fff-4809-866d-1ae4610e8160"
"twitter","Twitter Gradual Tweet Views [Smart Gradual Organic Looking Delivery] [INSTANT START]","0.056","0.04","1000","100000000","wizsmm","e9a3dffa-a120-4283-baa9-a7577d548591"
"twitter","Twitter Exclusive Views [Last 5 POST] [Views + Shares + All Statistics] [5M++/Day]","0.098","0.07","100","100000000","wizsmm","e8379550-f033-48d0-bcea-c00dbdeea6fa"
"twitter","Twitter Exclusive Views [Last 10 POST] [Views + Shares + All Statistics] [5M++/Day]","0.196","0.14","100","100000000","wizsmm","55357a83-6658-4fda-8070-7abbb94b91ea"
"twitter","Twitter Exclusive Views [Last 20 POST] [Views + Shares + All Statistics] [5M++/Day]","0.378","0.27","100","100000000","wizsmm","856b57d3-a0c8-4e22-b1e5-08c1880a67d8"
"twitter","Twitter Exclusive Views [Last 50 POST] [Views + Shares + All Statistics] [5M++/Day]","0.924","0.66","100","100000000","wizsmm","11fbb932-ba87-439f-b5d1-72600b2eb0a5"
"twitter","Twitter Exclusive Views [Last 100 POST] [Views + Shares + All Statistics] [5M++/Day]","1.848","1.32","100","100000000","wizsmm","931f48b2-a6f8-475d-a327-5ff81b579220"
"twitter","Twitter Exclusive Views [Last 200 POST] [Views + Shares + All Statistics] [5M++/Day]","3.696","2.64","100","100000000","wizsmm","a7be452d-c38a-4396-9ba1-91d9c0b378be"
"twitter","Twitter Likes [CRYPTO] [Refill: No] [Max: 1K] [Start Time: 0-1 Hours] [Speed: 1K/Day]","16.128","11.52","10","1000","wizsmm","ca0476a3-d06b-4862-b4ad-3cd0a858bf30"
"twitter","Twitter Retweets [CRYPTO] [Refill: No] [Max: 1K] [Start Time: 0-1 Hours] [Speed: 1K/Day]","16.128","11.52","10","1000","wizsmm","17e8d2bd-fe58-4089-ae4d-cc2cbe0e2abb"
"twitter","Twitter Followers [CRYPTO] [Refill: No] [Max: 4K] [Start Time: 0-1 Hour] [Speed: 1K/D]","36.288","25.92","1","4000","wizsmm","76388ee9-a040-4fe0-90ce-b801596ec956"
"twitter","Twitter Custom Comments [CRYPTO] [Refill: No] [Max: 1K] [Start Time: 0-2 Hours] [Speed: 250/Day]","49.392","35.28","1","1000","wizsmm","54a9840e-af34-4449-82f8-61449d7b9cc6"
"twitter","Twitter Followers [No Drop So Far] [50K/D] [Instant]","4.256","3.04","10","100000","wizsmm","880d8563-74be-4e13-82f3-10e5857f673b"
"twitter","Twitter Followers [No Drop So Far] [Refill: 15 Days Working Button] [50K/D] [Instant]","5.46","3.9","10","100000","wizsmm","090350ca-19c3-47df-89a4-b3b0c614f4ee"
"twitter","Twitter Followers [No Drop So Far] [Refill: 30 Days Working Button] [50K/D] [Instant]","7.56","5.4","10","100000","wizsmm","c83c77b8-87ae-4596-a96a-d98283870ee0"
"twitter","Twitter NFT Retweets [500/D] [0-2/H]","19.32","13.8","50","5000","wizsmm","cfaba30d-0839-4e00-a852-ed3103c2dd9b"
"twitter","🇨🇦 CoinMarketCap Canada Post Views [Redirected from Twitter/X]","0.532","0.38","1000","490000","wizsmm","d17564c7-8329-4732-ba50-960f2e01e50a"
"twitter","Twitter Likes [High Speed] [50K/D] [Instant] [Different Service]","1.316","0.94","20","5000","wizsmm","d2acf553-b885-405e-b874-2099e9c5ef7a"
"twitter","Twitter Followers No Refill","10.5","7.5","50","50000","wizsmm","d3e447bb-b11f-44f9-aa2e-d0a2720937dd"
"twitter","Vietnam Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","d6ec4e94-de72-4bdb-a94c-1d1bd9f9d3c1"
"twitter","Twitter EUROPE Views","0.028","0.02","100","100000000","wizsmm","dc4ebfad-d502-4c94-8274-68367d46f514"
"twitter","Czech Republic Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","dfc9535b-4d61-4cfd-8f87-ae1460c525be"
"twitter","Twitter - X Profile Click","0.0126","0.009","100","2147483647","wizsmm","e038c653-2128-40f6-9506-4981950af941"
"twitter","Twitter Tweet Views [Organic] [Update in Analytics] [INSTANT] [Unlimited]","0.014","0.01","100","100000000","wizsmm","e721ac81-e8ea-4545-b16e-c94d2120ab45"
"twitter","Twitter Followers No Refill","10.08","7.2","50","50000","wizsmm","d45afe1a-adc1-461b-8c6d-5cffe9e260fe"
"twitter","Egypt Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","d6992977-2d7c-4ed9-a2b4-63c810d46ae6"
"twitter","X - Twitter Nigeria Bookmarks [5K]🇳🇬","41.776","29.84","50","5000","wizsmm","debc94c7-7f22-413a-9888-3f0704cb36e3"
"twitter","Twitter Followers [Super High Speed] [Big Base] [No Refill] [100K/D] [Instant]","4.032","2.88","100","1000000","wizsmm","e97ab91f-27bb-484f-9543-82f5497c5fb5"
"twitter","Twitter Likes [Low Drop] [Fast Delivery] [1K/D] [0-1/H]","18.144","12.96","10","1000","wizsmm","eba95380-8328-404d-a140-733a7cfbc463"
"twitter","South Korea Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","ec91c69e-001e-4d2c-84e7-99a5972ec63a"
"twitter","Twitter Real NFT Costum Comments [500/D] [0-1/H]","171.36","122.4","1","5000","wizsmm","ed75bb40-9d12-4543-9364-a2c4d3832db4"
"twitter","Twitter Followers [High Speed] [No Refill] [500K/D] [Instant]","3.864","2.76","100","1000000","wizsmm","f1d1c569-8da6-4a0b-a82b-0552950597cd"
"twitter","Twitter Real Likes - [ Max - 5K ] [ High Quality ] [ LOW DROP ] ALWAYS INSTANT","1.316","0.94","20","5000","wizsmm","f415613a-f47a-4d6e-abf1-dce4a220af76"
"twitter","Moldova Traffic from Twitter","0.77","0.55","1000","1000000","wizsmm","f6b89f1f-83d8-487a-b623-4375dd0cbc92"
"twitter","Twitter Media View [Instant]","0.014","0.01","100","100000000","wizsmm","f9a9f132-2f47-45ee-ad3e-d9fc822f513c"
"twitter","India Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","f9d71347-31de-4986-9902-806a23f7523a"
"twitter","Italy Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","fa7be58f-9f8f-4bf6-888c-abea7da86118"
"twitter","🇪🇺 Binance Square - EU Post Views [Redirected from Twitter/X]","2.212","1.58","1000","630000","wizsmm","fc48d150-478e-4464-bfc9-54c9e317b290"
"twitter","Twitter Likes [Refill: 30 Days] [Start Time: INSTANT] [Speed: Up to 2K/D]","3.36","2.4","10","5000","wizsmm","ffce3925-1c6e-4044-8978-4e3eb7621e5d"
"twitter","Twitter Impression [NEW FOLLOWERS] [Refill: No] [Max: 100M] [Start Time: 0-1 Hr] [Speed: 10M/D] 💧","0.056","0.04","100","100000000","wizsmm","ffce6bdd-5bf3-4a06-b73b-2cff8fc5e961"
"twitter","Twitter Japan Followers [Low Drop] [Guarantee: 30 Days Automatic] [500-1K/D] [0-1/H]","81.144","57.96","10","10000","wizsmm","ea9a3320-6cd0-43ae-9d1c-97ca8e82264a"
"twitter","Russia Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","f5fe9e5c-3151-4414-8f1b-4b5ed81d316f"
"twitter","India Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","f6045fc7-8cb7-4af3-b81f-97740f023c3e"
"twitter","Twitter Real NFT Retweets [500/D] [0-1/H]","18.48","13.2","50","5000","wizsmm","f760c5a9-9aa8-4aec-8d99-a99eb3324992"
"twitter","Finland Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","f8a09776-f8d6-4038-8ab8-771fea4160a9"
"twitter","Twitter Retweets [Real Global - High Quality] [Almost No Drop] [30 Days Guarantee] [1K/D] [Instant]","58.8","42","10","5000","wizsmm","fc7675e9-319c-4d89-843b-89801d7af626"
"twitter","Twitter USA Views","0.028","0.02","100","100000000","wizsmm","fe211cc6-c410-4c5d-a72e-c110875c90aa"
